user_id,avg_order_value,country,favorite_category,state,total_orders,total_spent,total_sessions,avg_session_duration_sec,personal_conversion_rate_pct,primary_device,primary_referrer,converted_sessions,engagement_score,clv_score,clv_tier
user_000710,1567.45,ID,cat_024,GA,15,23511.78,50,1668.0,20.0,desktop,direct,10,34.34,62.68,Premium
user_000711,949.47,EC,cat_008,MA,21,19938.88,52,1835.0,26.92,tablet,affiliate,14,38.05,62.53,Premium
user_000712,1099.79,LT,cat_021,CA,29,31894.01,56,1988.0,30.36,mobile,social,17,41.45,88.58,Premium
user_000713,899.46,TZ,cat_021,NY,11,9894.11,50,1804.0,12.0,desktop,affiliate,6,32.62,37.35,Low Value
user_000714,804.3,GW,cat_006,ME,16,12868.77,45,1881.0,31.11,desktop,direct,14,36.74,47.25,Medium Value
user_000715,918.71,FR,cat_004,LA,13,11943.27,51,1963.0,23.53,desktop,social,12,37.27,43.99,Medium Value
user_000716,1063.61,LS,cat_014,WA,22,23399.33,51,1771.0,15.69,mobile,email,8,33.96,67.0,Premium
user_000717,1010.93,JO,cat_021,SD,20,20218.59,51,1945.0,21.57,desktop,search_engine,11,36.6,61.69,Premium
user_000718,1142.37,BF,cat_002,ND,9,10281.35,43,1528.0,4.65,mobile,affiliate,2,26.23,33.88,Low Value
user_000719,1191.81,GN,cat_019,VA,13,15493.48,49,1946.0,16.33,tablet,direct,8,34.23,48.4,Medium Value
user_000720,802.05,RW,cat_023,CA,13,10426.59,43,2053.0,23.26,desktop,direct,10,34.44,40.33,Low Value
user_000721,979.07,UA,cat_024,HI,25,24476.77,45,1956.0,33.33,desktop,affiliate,15,37.78,72.39,Premium
user_000722,894.06,RS,cat_005,NE,17,15198.96,65,1982.0,21.54,desktop,search_engine,14,42.37,54.1,High Value
user_000723,1128.6,HU,cat_004,PA,18,20314.78,57,1828.0,28.07,desktop,search_engine,16,40.36,62.14,Premium
user_000724,879.49,BR,cat_020,NJ,5,4397.47,44,1793.0,4.55,mobile,affiliate,2,27.93,22.48,Low Value
user_000725,1327.15,SD,cat_023,NE,16,21234.35,53,2216.0,16.98,mobile,direct,9,37.37,60.99,Premium
user_000726,975.68,AO,cat_021,NJ,14,13659.49,56,1676.0,19.64,desktop,direct,11,36.67,47.16,Medium Value
user_000727,906.05,SO,cat_014,PA,11,9966.55,38,1628.0,15.79,desktop,search_engine,6,28.08,35.51,Low Value
user_000728,1185.54,JM,cat_023,NH,17,20154.21,58,1926.0,20.69,tablet,direct,12,39.04,60.64,Premium
user_000729,1227.19,DE,cat_017,ID,14,17180.64,62,1838.0,9.68,desktop,affiliate,6,36.89,52.93,High Value
user_000730,1097.34,CH,cat_009,MO,14,15362.78,42,1677.0,16.67,tablet,email,7,30.19,47.11,Medium Value
user_000731,1205.36,TM,cat_017,MS,17,20491.16,46,2062.0,15.22,tablet,affiliate,7,33.28,58.7,Premium
user_000732,939.59,KN,cat_024,NY,7,6577.14,43,1888.0,11.63,mobile,search_engine,5,30.13,28.27,Low Value
user_000733,795.32,HU,cat_012,WA,13,10339.11,38,1706.0,26.32,mobile,affiliate,10,31.63,38.97,Low Value
user_000734,710.53,TL,cat_001,UT,15,10657.89,49,1604.0,30.61,tablet,search_engine,15,36.8,43.06,Low Value
user_000735,1377.24,HU,cat_020,KS,16,22035.89,44,1811.0,27.27,desktop,email,12,34.84,61.19,Premium
user_000736,1415.88,BA,cat_002,CO,20,28317.69,47,1883.0,14.89,mobile,direct,7,32.68,73.03,Premium
user_000737,1160.81,NP,cat_006,GA,14,16251.38,50,1512.0,28.0,tablet,direct,14,35.96,51.03,High Value
user_000738,935.47,ZA,cat_005,WV,14,13096.6,53,1820.0,16.98,tablet,email,9,35.39,45.7,Medium Value
user_000739,921.49,GE,cat_007,WA,13,11979.39,46,1954.0,19.57,tablet,affiliate,9,34.04,42.66,Low Value
user_000740,994.12,RW,cat_016,GU,16,15905.9,53,1922.0,20.75,desktop,email,11,37.04,52.27,High Value
user_000741,1050.71,NR,cat_005,VA,13,13659.17,52,1700.0,15.38,tablet,email,8,33.91,45.3,Medium Value
user_000742,1217.08,CG,cat_001,NY,16,19473.28,48,1858.0,20.83,desktop,affiliate,10,34.74,57.02,High Value
user_000743,1104.98,PS,cat_020,HI,14,15469.77,46,2080.0,26.09,tablet,email,12,36.63,50.06,Medium Value
user_000744,1068.5,ZW,cat_002,VI,19,20301.45,52,1740.0,26.92,desktop,social,14,37.58,61.58,Premium
user_000745,816.11,AT,cat_015,MA,14,11425.49,56,1914.0,17.86,mobile,affiliate,10,37.33,43.85,Medium Value
user_000746,1037.33,TV,cat_009,TN,16,16597.29,49,1686.0,24.49,desktop,affiliate,12,35.38,52.67,High Value
user_000747,1067.86,UY,cat_002,MS,17,18153.7,62,1935.0,32.26,mobile,email,20,44.15,59.63,Premium
user_000748,1049.11,LU,cat_013,WV,20,20982.29,53,1796.0,20.75,mobile,search_engine,11,36.41,62.84,Premium
user_000749,721.07,TL,cat_024,MN,18,12979.33,41,1911.0,39.02,mobile,direct,16,37.66,49.16,Medium Value
user_000750,723.88,PH,cat_001,AL,14,10134.34,48,1766.0,31.25,desktop,affiliate,15,37.41,41.81,Low Value
user_000751,1058.93,SM,cat_008,VI,18,19060.73,50,1971.0,24.0,mobile,search_engine,12,37.06,58.69,Premium
user_000752,1182.3,KM,cat_001,TX,13,15369.88,45,1337.0,20.0,mobile,social,9,30.69,46.67,Medium Value
user_000753,1115.15,LI,cat_021,GU,23,25648.4,46,2032.0,28.26,desktop,email,13,37.04,72.62,Premium
user_000754,976.08,UZ,cat_020,IN,20,19521.57,53,1907.0,30.19,mobile,email,16,39.79,61.95,Premium
user_000755,838.38,ME,cat_015,TN,9,7545.41,52,1845.0,25.0,tablet,search_engine,13,37.53,34.36,Low Value
user_000756,964.56,SK,cat_012,VI,17,16397.6,48,1954.0,18.75,tablet,email,9,34.6,52.68,High Value
user_000757,1231.1,GQ,cat_022,ME,19,23390.92,50,1835.0,18.0,tablet,direct,9,34.57,65.25,Premium
user_000758,1148.02,RO,cat_004,DE,9,10332.21,44,1745.0,13.64,desktop,email,6,30.42,35.77,Low Value
user_000759,893.18,ME,cat_009,TN,18,16077.27,49,2006.0,26.53,desktop,social,13,37.59,54.12,High Value
user_000760,848.31,MV,cat_004,MH,9,7634.82,48,1828.0,16.67,tablet,direct,8,33.34,32.69,Low Value
user_000761,1328.22,CR,cat_004,TN,8,10625.74,46,1813.0,17.39,tablet,social,8,32.68,36.56,Low Value
user_000762,1351.58,GR,cat_024,VI,18,24328.47,56,1903.0,19.64,tablet,email,11,37.81,67.5,Premium
user_000763,1097.68,BA,cat_014,SD,18,19758.28,50,1953.0,18.0,mobile,email,9,35.17,59.0,Premium
user_000764,1184.25,CI,cat_010,KS,18,21316.48,31,2007.0,12.9,desktop,search_engine,4,26.31,57.68,Premium
user_000765,983.59,CI,cat_023,WA,19,18688.25,50,1793.0,18.0,desktop,direct,9,34.37,57.6,Premium
user_000766,747.42,AD,cat_014,WA,18,13453.6,47,1973.0,25.53,desktop,social,12,36.32,49.35,Medium Value
user_000767,939.99,LB,cat_014,NE,12,11279.89,43,1865.0,18.6,tablet,email,8,32.11,40.03,Low Value
user_000768,1315.99,GN,cat_005,OR,13,17107.82,50,1816.0,16.0,tablet,social,8,33.88,50.84,High Value
user_000769,862.54,GN,cat_013,MP,13,11212.98,46,2052.0,10.87,mobile,email,5,31.92,40.51,Low Value
user_000770,1216.61,LB,cat_014,PA,16,19465.68,40,2111.0,22.5,mobile,social,9,33.31,56.39,High Value
user_000771,832.48,ZM,cat_023,NJ,9,7492.29,46,1689.0,15.22,tablet,email,7,31.41,31.63,Low Value
user_000772,1083.56,VC,cat_010,FL,14,15169.88,53,1915.0,15.09,desktop,email,8,35.3,49.0,Medium Value
user_000773,1072.0,EE,cat_023,VI,16,17152.02,56,1934.0,30.36,desktop,email,17,41.18,56.07,High Value
user_000774,1090.88,SY,cat_008,AK,11,11999.71,51,1864.0,19.61,tablet,email,10,35.6,42.03,Low Value
user_000775,1058.91,BN,cat_009,MO,21,22237.06,54,1589.0,31.48,tablet,social,17,38.99,66.64,Premium
user_000776,1113.53,BY,cat_014,MO,14,15589.41,40,1866.0,27.5,desktop,email,11,33.58,48.94,Medium Value
user_000777,1084.04,TD,cat_021,NH,22,23848.79,48,1884.0,27.08,tablet,social,13,36.74,68.93,Premium
user_000778,1010.07,GM,cat_017,IL,19,19191.34,59,1996.0,25.42,mobile,email,15,41.21,61.36,Premium
user_000779,1160.26,GD,cat_002,CT,16,18564.17,54,1640.0,18.52,desktop,search_engine,10,35.36,55.83,High Value
user_000780,1145.04,DO,cat_003,TX,12,13740.52,45,1649.0,22.22,tablet,email,10,32.91,44.34,Medium Value
user_000781,1339.31,SG,cat_021,DE,15,20089.61,51,1864.0,19.61,mobile,direct,10,35.6,57.72,Premium
user_000782,1376.89,AU,cat_020,IA,24,33045.43,54,1569.0,29.63,desktop,email,16,38.33,85.75,Premium
user_000783,1275.82,CH,cat_012,SD,23,29343.82,42,1918.0,23.81,desktop,email,10,33.53,77.05,Premium
user_000784,811.12,ZM,cat_007,KY,9,7300.08,46,1783.0,26.09,desktop,search_engine,12,35.14,32.93,Low Value
user_000785,870.42,SV,cat_015,SD,22,19149.25,64,1786.0,26.56,tablet,email,17,42.5,63.85,Premium
user_000786,1196.62,UA,cat_009,WY,18,21539.24,58,1827.0,18.97,mobile,search_engine,11,38.03,63.1,Premium
user_000787,1088.16,LR,cat_017,CT,18,19586.84,50,1682.0,20.0,mobile,social,10,34.41,58.39,Premium
user_000788,1098.38,MX,cat_010,AK,15,16475.7,65,1919.0,26.15,tablet,social,17,43.44,55.29,High Value
user_000789,892.84,LC,cat_009,ND,15,13392.62,63,1567.0,22.22,mobile,email,14,39.7,48.71,Medium Value
user_000790,942.41,US,cat_017,HI,21,19790.69,42,1648.0,28.57,mobile,social,12,33.61,60.38,Premium
user_000791,1139.36,CN,cat_017,AZ,10,11393.6,41,2059.0,17.07,desktop,social,7,31.82,38.75,Low Value
user_000792,895.9,CM,cat_011,CO,13,11646.74,49,1828.0,18.37,mobile,search_engine,9,34.25,42.21,Low Value
user_000793,1305.08,AD,cat_023,TN,10,13050.76,51,2082.0,11.76,desktop,affiliate,6,34.34,42.51,Low Value
user_000794,1105.37,TR,cat_014,DC,16,17685.96,44,1859.0,20.45,desktop,email,9,33.03,53.41,High Value
user_000795,1181.34,FM,cat_000,IL,14,16538.77,47,1845.0,8.51,mobile,search_engine,4,30.58,49.17,Medium Value
user_000796,1002.32,GM,cat_021,ME,13,13030.17,39,1512.0,30.77,tablet,email,12,32.39,43.63,Medium Value
user_000797,901.88,ZA,cat_015,DC,21,18939.47,49,1802.0,32.65,desktop,search_engine,16,38.41,61.08,Premium
user_000798,1252.3,PH,cat_004,MO,20,25046.03,46,1894.0,34.78,mobile,affiliate,16,38.3,70.2,Premium
user_000799,1147.81,GA,cat_009,ND,7,8034.67,44,1599.0,11.36,desktop,social,5,29.0,30.13,Low Value
user_000800,1118.58,KH,cat_013,TN,17,19015.93,43,1631.0,23.26,desktop,direct,10,32.33,55.91,High Value
user_000801,1202.43,NZ,cat_024,WY,21,25251.07,59,1938.0,23.73,tablet,search_engine,14,40.41,72.1,Premium
user_000802,1073.99,CG,cat_010,ND,9,9665.92,46,1625.0,10.87,mobile,direct,5,29.79,34.43,Low Value
user_000803,808.99,LT,cat_012,PW,17,13752.89,56,1946.0,26.79,mobile,email,15,40.17,50.83,High Value
user_000804,938.59,GN,cat_015,MS,13,12201.67,58,1767.0,15.52,desktop,email,9,36.69,44.16,Medium Value
user_000805,1084.54,RW,cat_021,OR,18,19521.64,47,1760.0,21.28,tablet,affiliate,10,33.98,58.1,Premium
user_000806,899.58,BE,cat_008,MH,15,13493.66,44,1741.0,27.27,mobile,search_engine,12,34.49,46.62,Medium Value
user_000807,1191.43,UG,cat_009,OH,13,15488.58,50,1561.0,24.0,desktop,social,12,35.0,48.72,Medium Value
user_000808,1194.55,LC,cat_010,NY,10,11945.47,35,1843.0,25.71,tablet,direct,9,30.93,39.26,Low Value
user_000809,1204.71,RS,cat_014,AR,11,13251.83,50,1586.0,16.0,desktop,affiliate,8,32.73,42.81,Low Value
user_000810,1335.48,PK,cat_020,VT,14,18696.72,45,1814.0,17.78,tablet,search_engine,8,32.4,53.43,High Value
user_000811,1221.42,SK,cat_017,NE,12,14657.02,56,1784.0,17.86,desktop,email,10,36.68,47.44,Medium Value
user_000812,1100.62,KP,cat_013,CO,20,22012.38,52,1880.0,23.08,tablet,affiliate,12,37.12,64.8,Premium
user_000813,1527.93,DM,cat_006,CO,18,27502.68,55,1831.0,21.82,mobile,affiliate,12,37.7,72.56,Premium
user_000814,785.41,AG,cat_023,AS,15,11781.13,53,1868.0,30.19,tablet,direct,16,39.6,46.07,Medium Value
user_000815,1117.0,GD,cat_023,TX,16,17871.96,50,1969.0,26.0,mobile,direct,13,37.64,55.7,High Value
user_000816,881.39,CH,cat_024,PW,12,10576.63,52,1828.0,30.77,tablet,search_engine,16,39.17,41.95,Low Value
user_000817,730.76,UZ,cat_010,TX,18,13153.62,59,1726.0,27.12,tablet,affiliate,16,40.37,50.61,High Value
user_000818,1102.44,SL,cat_006,WV,10,11024.42,55,1946.0,10.91,tablet,social,6,35.0,39.53,Low Value
user_000819,1030.4,BF,cat_000,MI,10,10303.98,47,2033.0,14.89,tablet,direct,7,33.43,37.7,Low Value
user_000820,1223.04,GD,cat_017,PW,13,15899.5,46,1942.0,28.26,desktop,direct,13,36.59,50.07,Medium Value
user_000821,1185.97,GH,cat_010,KS,23,27277.33,46,2014.0,32.61,mobile,social,15,38.25,75.77,Premium
user_000822,1202.59,SG,cat_017,SD,15,18038.8,50,2004.0,14.0,desktop,affiliate,7,34.22,53.82,High Value
user_000823,1150.26,MK,cat_007,AR,16,18404.08,48,1431.0,20.83,desktop,direct,10,32.6,54.38,High Value
user_000824,1250.02,WS,cat_007,MI,7,8750.11,45,1681.0,15.56,desktop,email,7,31.07,32.18,Low Value
user_000825,982.99,SG,cat_017,NC,15,14744.85,56,1866.0,25.0,mobile,affiliate,14,39.23,50.68,High Value
user_000826,993.78,PW,cat_023,IN,11,10931.61,44,1665.0,11.36,tablet,social,5,29.33,37.6,Low Value
user_000827,980.24,IQ,cat_015,AS,22,21565.19,42,1912.0,26.19,desktop,email,11,34.22,64.16,Premium
user_000828,1104.18,NZ,cat_005,WA,14,15458.58,52,1791.0,15.38,tablet,direct,8,34.37,49.07,Medium Value
user_000829,1267.63,CR,cat_010,AZ,21,26620.29,50,1919.0,24.0,desktop,direct,12,36.8,72.75,Premium
user_000830,1052.75,IQ,cat_015,TN,11,11580.25,57,1948.0,17.54,desktop,search_engine,10,37.8,42.31,Low Value
user_000831,927.13,GB,cat_002,MD,19,17615.46,57,1801.0,24.56,mobile,email,14,39.17,57.95,Premium
user_000832,965.48,AO,cat_021,WY,15,14482.21,60,1887.0,15.0,tablet,direct,9,37.94,49.7,Medium Value
user_000833,1166.07,LV,cat_021,TX,23,26819.67,58,1730.0,22.41,mobile,direct,13,38.57,75.17,Premium
user_000834,912.06,BS,cat_023,NM,11,10032.66,49,1934.0,8.16,tablet,social,4,31.72,37.19,Low Value
user_000835,969.03,IT,cat_005,IA,14,13566.37,58,1928.0,20.69,tablet,social,12,39.05,48.04,Medium Value
user_000836,1056.04,PY,cat_008,ID,9,9504.38,53,1880.0,15.09,desktop,search_engine,8,35.13,36.48,Low Value
user_000837,1259.47,ZM,cat_010,OR,17,21410.93,49,1792.0,20.41,desktop,direct,10,34.68,60.78,Premium
user_000838,906.62,CY,cat_018,ID,14,12692.66,51,1778.0,21.57,desktop,email,11,35.76,45.21,Medium Value
user_000839,858.6,KP,cat_023,NC,19,16313.43,49,1878.0,28.57,tablet,search_engine,14,37.56,55.15,High Value
user_000840,1090.82,SE,cat_024,AR,15,16362.23,56,1592.0,28.57,tablet,affiliate,16,38.93,53.16,High Value
user_000841,861.53,NL,cat_001,VT,15,12922.96,54,2020.0,18.52,desktop,affiliate,10,37.26,46.9,Medium Value
user_000842,977.08,CH,cat_018,TN,15,14656.14,55,1931.0,14.55,mobile,affiliate,8,36.02,49.15,Medium Value
user_000843,1119.95,ER,cat_010,NE,11,12319.48,48,1902.0,18.75,mobile,email,9,34.34,42.0,Low Value
user_000844,1402.23,AL,cat_021,TN,14,19631.25,39,1789.0,17.95,tablet,social,7,29.93,53.86,High Value
user_000845,996.69,ML,cat_002,AS,15,14950.33,50,1920.0,32.0,desktop,search_engine,16,39.2,51.0,High Value
user_000846,943.99,TV,cat_019,IL,13,12271.92,51,1823.0,19.61,mobile,direct,10,35.4,43.71,Medium Value
user_000847,1446.99,BB,cat_014,DE,15,21704.9,41,1678.0,14.63,mobile,email,6,29.18,57.54,Premium
user_000848,1205.54,BO,cat_021,CT,23,27727.36,55,1718.0,25.45,desktop,social,14,38.23,76.48,Premium
user_000849,794.68,WS,cat_000,ND,19,15098.89,53,1788.0,24.53,mobile,direct,13,37.5,53.17,High Value
user_000850,938.52,PS,cat_017,MH,13,12200.79,49,1903.0,22.45,desktop,social,11,35.85,43.79,Medium Value
user_000851,973.33,VC,cat_002,SC,20,19466.62,57,1976.0,28.07,desktop,affiliate,16,41.1,62.43,Premium
user_000852,829.35,AO,cat_016,WY,14,11610.83,51,1881.0,27.45,mobile,email,14,38.04,44.46,Medium Value
user_000853,964.01,BH,cat_021,OK,14,13496.19,49,1847.0,20.41,desktop,search_engine,10,34.96,46.16,Medium Value
user_000854,1103.57,SG,cat_014,VI,13,14346.37,61,1761.0,18.03,tablet,affiliate,11,38.61,48.44,Medium Value
user_000855,1132.61,UZ,cat_021,MO,12,13591.32,43,1827.0,6.98,desktop,social,3,28.43,42.16,Low Value
user_000856,1132.79,AG,cat_013,UT,16,18124.66,56,1852.0,25.0,tablet,social,14,39.16,56.76,High Value
user_000857,1506.24,KI,cat_005,KS,13,19581.17,49,1522.0,18.37,desktop,search_engine,9,32.72,54.32,High Value
user_000858,845.57,BD,cat_008,IN,9,7610.1,55,1982.0,12.73,desktop,direct,7,35.73,33.69,Low Value
user_000859,1144.83,BF,cat_005,KY,13,14882.79,54,1739.0,12.96,desktop,affiliate,7,34.18,47.39,Medium Value
user_000860,1168.34,LY,cat_008,SD,10,11683.44,45,1652.0,17.78,mobile,search_engine,8,31.59,39.12,Low Value
user_000861,1142.9,WS,cat_006,KS,11,12571.85,51,1545.0,19.61,desktop,email,10,34.01,42.26,Low Value
user_000862,819.67,AG,cat_004,SC,15,12295.04,52,1718.0,25.0,tablet,affiliate,13,36.89,45.73,Medium Value
user_000863,1410.19,KM,cat_014,ND,16,22563.08,43,1906.0,34.88,tablet,affiliate,15,37.19,63.05,Premium
user_000864,1293.17,IE,cat_021,SD,13,16811.27,57,1801.0,14.04,tablet,email,8,36.02,51.29,High Value
user_000865,1159.58,IQ,cat_002,MD,15,17393.64,45,1752.0,15.56,mobile,direct,7,31.43,51.58,High Value
user_000866,987.56,RS,cat_009,VA,10,9875.64,44,1653.0,22.73,tablet,direct,10,32.68,36.68,Low Value
user_000867,1351.9,ER,cat_007,NH,12,16222.74,52,1657.0,7.69,mobile,search_engine,4,31.39,47.68,Medium Value
user_000868,1175.56,JM,cat_010,SD,17,19984.52,58,1728.0,22.41,desktop,social,13,38.56,60.16,Premium
user_000869,1206.14,ET,cat_002,PA,16,19298.26,38,2148.0,15.79,tablet,social,6,30.68,54.99,High Value
user_000870,955.42,BZ,cat_013,MO,20,19108.36,61,1951.0,18.03,mobile,affiliate,11,39.56,61.18,Premium
user_000871,1143.69,CG,cat_021,AK,19,21730.15,38,1745.0,26.32,mobile,direct,10,31.82,61.39,Premium
user_000872,867.41,CV,cat_021,KY,10,8674.07,48,2059.0,27.08,mobile,affiliate,13,37.62,36.88,Low Value
user_000873,1283.04,KN,cat_017,PR,21,26943.77,49,1962.0,24.49,tablet,affiliate,12,36.76,73.25,Premium
user_000874,991.27,QA,cat_015,MA,18,17842.84,49,1899.0,26.53,desktop,direct,13,37.05,56.73,High Value
user_000875,1294.41,BD,cat_020,AK,16,20710.55,50,1829.0,18.0,mobile,email,9,34.55,58.93,Premium
user_000876,1102.23,GT,cat_002,AK,13,14328.99,48,1825.0,16.67,desktop,social,8,33.33,46.13,Medium Value
user_000877,1186.35,VC,cat_019,TX,11,13049.86,43,1855.0,9.3,desktop,email,4,29.27,40.99,Low Value
user_000878,1299.21,MK,cat_014,LA,14,18189.0,50,1712.0,18.0,tablet,email,9,33.96,53.28,High Value
user_000879,1106.93,BD,cat_016,MH,21,23245.46,49,1665.0,30.61,tablet,direct,15,37.11,67.45,Premium
user_000880,986.45,TL,cat_008,FL,11,10850.9,48,1614.0,12.5,desktop,affiliate,6,31.02,38.2,Low Value
user_000881,949.39,SB,cat_012,KY,15,14240.83,58,1624.0,22.41,tablet,search_engine,13,38.04,49.36,Medium Value
user_000882,1069.0,TD,cat_013,WI,12,12828.0,42,1639.0,21.43,desktop,social,9,31.42,42.22,Low Value
user_000883,1076.41,BJ,cat_023,GU,18,19375.38,55,1895.0,29.09,desktop,affiliate,16,40.2,60.56,Premium
user_000884,1083.9,EG,cat_010,DC,22,23845.81,57,1773.0,22.81,mobile,direct,13,38.51,69.69,Premium
user_000885,916.68,ZW,cat_004,PA,17,15583.58,50,1616.0,24.0,desktop,direct,12,35.28,51.66,High Value
user_000886,1175.64,SO,cat_005,NM,15,17634.61,46,1677.0,23.91,mobile,social,11,33.96,53.06,High Value
user_000887,1715.67,NL,cat_001,VT,7,12009.68,46,1905.0,17.39,mobile,email,8,33.14,38.32,Low Value
user_000888,815.68,AD,cat_014,MN,21,17129.22,53,1725.0,32.08,desktop,search_engine,17,39.45,58.62,Premium
user_000889,835.43,CG,cat_015,PW,15,12531.46,48,1933.0,22.92,tablet,search_engine,11,35.74,45.61,Medium Value
user_000890,1246.27,TG,cat_002,MP,13,16201.56,36,1629.0,11.11,mobile,direct,4,25.88,45.93,Medium Value
user_000891,1000.17,AE,cat_018,AR,9,9001.51,36,1776.0,25.0,tablet,affiliate,9,30.78,33.79,Low Value
user_000892,1066.57,NO,cat_002,UT,12,12798.81,37,1690.0,21.62,mobile,social,8,29.74,41.45,Low Value
user_000893,945.28,CY,cat_005,AK,18,17015.1,55,1692.0,25.45,desktop,affiliate,14,38.1,55.85,High Value
user_000894,952.86,EG,cat_008,FL,16,15245.7,53,1802.0,26.42,mobile,social,14,38.14,51.69,High Value
user_000895,1355.72,KH,cat_014,NV,14,18980.08,40,1692.0,25.0,desktop,email,10,31.96,53.69,High Value
user_000896,1335.28,UY,cat_020,AZ,16,21364.43,51,1816.0,17.65,desktop,direct,9,34.78,60.08,Premium
user_000897,931.27,LC,cat_004,OH,12,11175.22,39,1768.0,20.51,desktop,search_engine,8,30.59,39.2,Low Value
user_000898,1066.42,IR,cat_019,GA,11,11730.62,43,1884.0,11.63,desktop,email,5,30.11,39.22,Low Value
user_000899,1080.59,BG,cat_012,RI,17,18370.03,43,1576.0,18.6,mobile,search_engine,8,30.66,54.15,High Value
user_000900,890.08,TD,cat_021,MD,13,11571.04,40,1625.0,20.0,tablet,affiliate,8,30.13,40.31,Low Value
user_000901,1263.84,NO,cat_021,SD,19,24012.99,55,1773.0,21.82,tablet,email,12,37.41,67.48,Premium
user_000902,1288.68,GY,cat_015,AK,11,14175.52,47,1638.0,12.77,desktop,search_engine,6,30.82,43.47,Medium Value
user_000903,949.87,TG,cat_011,ID,9,8548.85,50,1920.0,18.0,desktop,affiliate,9,35.0,34.88,Low Value
user_000904,1259.39,TM,cat_017,OK,18,22669.05,44,1626.0,15.91,desktop,email,7,30.5,61.67,Premium
user_000905,939.53,KR,cat_002,CO,11,10334.83,60,1937.0,15.0,tablet,affiliate,9,38.19,40.47,Low Value
user_000906,796.36,KW,cat_008,ID,13,10352.74,50,1845.0,22.0,desktop,affiliate,11,35.83,40.81,Low Value
user_000907,875.46,NE,cat_000,MA,12,10505.51,44,1925.0,13.64,mobile,search_engine,6,31.32,38.44,Low Value
user_000908,1319.9,QA,cat_005,MS,13,17158.65,34,1759.0,5.88,desktop,affiliate,2,24.16,46.72,Medium Value
user_000909,896.85,YE,cat_017,CO,20,17937.07,39,1978.0,30.77,tablet,email,12,34.72,57.21,High Value
user_000910,856.1,VC,cat_010,FL,14,11985.33,49,1838.0,18.37,tablet,search_engine,9,34.3,43.45,Medium Value
user_000911,1091.31,JP,cat_015,MA,14,15278.34,55,1774.0,12.73,mobile,direct,7,34.69,48.91,Medium Value
user_000912,945.32,GE,cat_015,IA,21,19851.71,55,1879.0,36.36,tablet,direct,20,42.3,64.23,Premium
user_000913,1223.69,BY,cat_002,NM,14,17131.69,47,1858.0,21.28,mobile,email,10,34.47,51.8,High Value
user_000914,785.6,BY,cat_024,NM,20,15711.9,58,1828.0,22.41,tablet,search_engine,13,39.06,55.5,High Value
user_000915,994.53,MM,cat_021,OK,17,16907.04,47,1662.0,25.53,mobile,social,12,34.77,53.57,High Value
user_000916,871.34,PA,cat_007,KS,15,13070.05,51,1452.0,21.57,desktop,search_engine,11,34.13,45.78,Medium Value
user_000917,1230.29,JO,cat_016,PR,13,15993.77,45,2114.0,11.11,desktop,email,5,31.9,48.19,Medium Value
user_000918,1100.74,VU,cat_024,PR,24,26417.87,53,1944.0,26.42,mobile,social,14,38.85,75.31,Premium
user_000919,1205.79,KZ,cat_023,FM,11,13263.64,42,1923.0,16.67,mobile,social,7,31.42,42.26,Low Value
user_000920,1112.36,DE,cat_013,AL,12,13348.32,47,1995.0,27.66,mobile,search_engine,13,37.07,45.5,Medium Value
user_000921,1280.84,GR,cat_007,CA,17,21774.29,55,1963.0,20.0,desktop,email,11,37.82,62.72,Premium
user_000922,683.89,PT,cat_013,MH,15,10258.34,55,1954.0,25.45,mobile,direct,14,39.41,43.54,Medium Value
user_000923,828.16,LS,cat_002,MO,15,12422.37,46,1987.0,23.91,tablet,direct,11,35.51,45.34,Medium Value
